시군구,번지,단지명,주소,위도,경도,수집여부
서울특별시 중구 신당동,432-986,글로리안(A),서울특별시 중구 신당동 432-986 글로리안(A),37.550811632111,127.006476849659,Y
서울특별시 중랑구 면목동,1502,현대,서울특별시 중랑구 면목동 1502 현대,37.5762581128666,127.089787282993,Y
서울특별시 중랑구 면목동,1522,두산4,서울특별시 중랑구 면목동 1522 두산4,37.57887341637,127.082261360697,Y
서울특별시 동대문구 답십리동,645-8,신답경남,서울특별시 동대문구 답십리동 645-8 신답경남,37.5747568063894,127.044656716439,Y
서울특별시 성동구 응봉동,98,금호현대,서울특별시 성동구 응봉동 98 금호현대,37.5510468773952,127.030954035723,Y
서울특별시 동대문구 장안동,390-5,성림(390-5),서울특별시 동대문구 장안동 390-5 성림(390-5),37.570859727766,127.06775579062,Y
서울특별시 도봉구 쌍문동,59-5,한양6,서울특별시 도봉구 쌍문동 59-5 한양6,37.655894351358,127.028991985722,Y
서울특별시 성북구 돈암동,609-1,한진(609-1),서울특별시 성북구 돈암동 609-1 한진(609-1),37.5941783218836,127.010321322145,Y
서울특별시 도봉구 방학동,720-18,방학동삼성래미안1,서울특별시 도봉구 방학동 720-18 방학동삼성래미안1,37.6669775389205,127.047276059135,Y
서울특별시 중랑구 신내동,650,신내6대주,서울특별시 중랑구 신내동 650 신내6대주,37.6152619825876,127.091014257029,Y
서울특별시 노원구 월계동,924,초안2,서울특별시 노원구 월계동 924 초안2,37.6313218014175,127.04292063833,Y
서울특별시 성북구 정릉동,1021,대우,서울특별시 성북구 정릉동 1021 대우,37.618018552562,127.003530567675,Y
서울특별시 마포구 서교동,380-44,대운,서울특별시 마포구 서교동 380-44 대운,37.552896132101,126.915256535457,Y
서울특별시 양천구 신월동,1039,신월2차보람쉬움,서울특별시 양천구 신월동 1039 신월2차보람쉬움,37.5246233061067,126.837135957763,Y
서울특별시 마포구 도화동,550,삼성,서울특별시 마포구 도화동 550 삼성,37.5401140793415,126.95034743992,Y
서울특별시 강서구 화곡동,401-2,천우(401-2),서울특별시 강서구 화곡동 401-2 천우(401-2),37.539800754518,126.841244792287,Y
서울특별시 마포구 도화동,357,도화동현대,서울특별시 마포구 도화동 357 도화동현대,37.5394262391027,126.953860158167,Y
서울특별시 동작구 상도동,445,경향렉스빌,서울특별시 동작구 상도동 445 경향렉스빌,37.4952970416671,126.941935290017,Y
서울특별시 동작구 사당동,1134,경남아너스빌1차,서울특별시 동작구 사당동 1134 경남아너스빌1차,37.4882472616145,126.967806168575,Y
서울특별시 구로구 구로동,793-46,(793-46),서울특별시 구로구 구로동 793-46 (793-46),37.4862709796526,126.887941366414,Y
서울특별시 영등포구 신길동,4933,우성5,서울특별시 영등포구 신길동 4933 우성5,37.506772688615,126.903492486264,Y
서울특별시 영등포구 신길동,897-1,삼환,서울특별시 영등포구 신길동 897-1 삼환,37.5081540942389,126.919331418736,Y
서울특별시 금천구 독산동,1093-4,한신아파트,서울특별시 금천구 독산동 1093-4 한신아파트,37.4559455709656,126.887538830058,Y
서울특별시 영등포구 당산동3가,2-6,당산한양,서울특별시 영등포구 당산동3가 2-6 당산한양,37.5253662414527,126.900556967623,Y
서울특별시 구로구 궁동,182-10,다청림(102동),서울특별시 구로구 궁동 182-10 다청림(102동),37.4979645978861,126.830790579236,Y
서울특별시 구로구 개봉동,478,한진,서울특별시 구로구 개봉동 478 한진,37.4846795429977,126.851939768222,Y
서울특별시 은평구 역촌동,40-55,신아굿모닝(40-55),서울특별시 은평구 역촌동 40-55 신아굿모닝(40-55),37.6025540227287,126.920386051222,Y
서울특별시 노원구 공릉동,575-24,라메즈아파트,서울특별시 노원구 공릉동 575-24 라메즈아파트,37.6214275842848,127.07334400606,Y
서울특별시 노원구 공릉동,746,화랑해링턴플레이스아파트,서울특별시 노원구 공릉동 746 화랑해링턴플레이스아파트,37.6238708270864,127.081134878842,Y
서울특별시 노원구 상계동,1255,은빛1단지,서울특별시 노원구 상계동 1255 은빛1단지,37.6810986070578,127.053755380663,Y
서울특별시 은평구 응암동,122-7,다원,서울특별시 은평구 응암동 122-7 다원,37.5966234906975,126.916049895834,Y
서울특별시 관악구 봉천동,1703,봉천동아,서울특별시 관악구 봉천동 1703 봉천동아,37.4895920965132,126.955554597324,Y
서울특별시 송파구 풍납동,219,미성,서울특별시 송파구 풍납동 219 미성,37.5341796229641,127.113752721633,Y
서울특별시 관악구 남현동,602-284,VIP(602-284),서울특별시 관악구 남현동 602-284 VIP(602-284),37.4714560958314,126.978744186396,Y
서울특별시 강남구 개포동,656,시영,서울특별시 강남구 개포동 656 시영,37.4763198941657,127.053931131334,Y
서울특별시 강동구 길동,160,신동아,서울특별시 강동구 길동 160 신동아,37.5392715867932,127.148442269865,Y
서울특별시 강동구 천호동,28,용명브릿지아파트,서울특별시 강동구 천호동 28 용명브릿지아파트,37.5476597931464,127.140489843801,Y
서울특별시 송파구 문정동,145,문정시영,서울특별시 송파구 문정동 145 문정시영,37.4906077558731,127.135334557332,Y
서울특별시 강동구 암사동,509,선사현대아파트,서울특별시 강동구 암사동 509 선사현대아파트,37.5523963093311,127.125814420892,Y
서울특별시 강동구 길동,414-6,신암가온,서울특별시 강동구 길동 414-6 신암가온,37.5369646681039,127.137965530961,Y
서울특별시 강동구 명일동,344-16,한강훼미리,서울특별시 강동구 명일동 344-16 한강훼미리,37.5466771520851,127.144678654198,Y
서울특별시 송파구 오금동,80-14,아키스,서울특별시 송파구 오금동 80-14 아키스,37.5054397723377,127.133176617735,Y
서울특별시 송파구 거여동,293,거여4단지,서울특별시 송파구 거여동 293 거여4단지,37.4893221464139,127.143843840676,Y
서울특별시 송파구 방이동,154-1,광남,서울특별시 송파구 방이동 154-1 광남,37.5138433949295,127.11632497299,Y
서울특별시 강동구 상일동,476,중앙하이츠,서울특별시 강동구 상일동 476 중앙하이츠,37.5506499809446,127.159797615589,Y
서울특별시 강동구 천호동,287-9,유원아파트,서울특별시 강동구 천호동 287-9 유원아파트,37.5497883583791,127.12767318125,Y
서울특별시 강동구 성내동,443-21,갑지하이린,서울특별시 강동구 성내동 443-21 갑지하이린,37.5243241574514,127.132224623261,Y
서울특별시 강동구 성내동,601,하나플러스ll,서울특별시 강동구 성내동 601 하나플러스ll,37.5253425066267,127.13154595693,Y
서울특별시 강동구 성내동,386-74,우성(104동),서울특별시 강동구 성내동 386-74 우성(104동),37.5327032121517,127.134208710115,Y
서울특별시 송파구 마천동,31-1,씨티,서울특별시 송파구 마천동 31-1 씨티,37.4999324945767,127.143317517467,Y
서울특별시 송파구 마천동,20,신동아,서울특별시 송파구 마천동 20 신동아,37.5004263627003,127.144773140255,Y
서울특별시 송파구 문정동,150,올림픽훼밀리타운,서울특별시 송파구 문정동 150 올림픽훼밀리타운,37.4885199252165,127.114377260406,Y
서울특별시 양천구 신월동,1022,벽산블루밍1단지,서울특별시 양천구 신월동 1022 벽산블루밍1단지,37.5136395462496,126.842178975353,Y
서울특별시 강서구 등촌동,695,주공5,서울특별시 강서구 등촌동 695 주공5,37.5604516606831,126.84486883674,Y
서울특별시 강서구 등촌동,707,"등촌7,8단지주공아파트","서울특별시 강서구 등촌동 707 등촌7,8단지주공아파트",37.56080406349,126.851687961989,Y
서울특별시 마포구 공덕동,43,공덕2삼성래미안,서울특별시 마포구 공덕동 43 공덕2삼성래미안,,,N
서울특별시 양천구 신정동,872-6,팰리스필,서울특별시 양천구 신정동 872-6 팰리스필,37.5280006180533,126.854309711364,Y
서울특별시 양천구 신정동,311,목동신시가지10,서울특별시 양천구 신정동 311 목동신시가지10,37.5174039317093,126.858682558236,Y
서울특별시 양천구 신정동,1277,신트리4,서울특별시 양천구 신정동 1277 신트리4,37.5112616967361,126.850765825047,Y
서울특별시 서대문구 홍은동,459,진흥,서울특별시 서대문구 홍은동 459 진흥,37.5797835131076,126.932516884721,Y
서울특별시 서대문구 홍은동,460,홍은동풍림아이원,서울특별시 서대문구 홍은동 460 홍은동풍림아이원,37.6036449199212,126.948383228249,Y
서울특별시 강서구 가양동,1495,한보구암마을,서울특별시 강서구 가양동 1495 한보구암마을,37.5680830400427,126.849068747878,Y
서울특별시 강서구 가양동,1485,가양6단지,서울특별시 강서구 가양동 1485 가양6단지,37.5632291233676,126.859294056062,Y
서울특별시 마포구 망원동,498,우림루미아트,서울특별시 마포구 망원동 498 우림루미아트,37.5597255093045,126.901011123046,Y
서울특별시 마포구 망원동,456-9,길명1차아파트,서울특별시 마포구 망원동 456-9 길명1차아파트,37.5541956615089,126.901036997917,Y
서울특별시 마포구 망원동,507,신부파스카4차,서울특별시 마포구 망원동 507 신부파스카4차,37.5593333454519,126.900522707747,Y
서울특별시 양천구 신월동,987-1,신월시영,서울특별시 양천구 신월동 987-1 신월시영,37.517094837206,126.832775211306,Y
서울특별시 양천구 신월동,533-1,신월동금용,서울특별시 양천구 신월동 533-1 신월동금용,37.5207194373633,126.84230851971,Y
서울특별시 마포구 도화동,547,도화현대,서울특별시 마포구 도화동 547 도화현대,37.5402564246835,126.953870961641,Y
서울특별시 양천구 신월동,494-8,제일캐슬,서울특별시 양천구 신월동 494-8 제일캐슬,37.5235626858348,126.847002429731,Y
서울특별시 마포구 용강동,380,마포용강삼성래미안,서울특별시 마포구 용강동 380 마포용강삼성래미안,37.543375950534,126.941276687895,Y
서울특별시 강서구 마곡동,429,벽산,서울특별시 강서구 마곡동 429 벽산,37.5757346149338,126.837836153319,Y
서울특별시 강서구 화곡동,1091,화곡푸르지오,서울특별시 강서구 화곡동 1091 화곡푸르지오,37.5446220190794,126.831442765438,Y
서울특별시 마포구 염리동,515-1,상록,서울특별시 마포구 염리동 515-1 상록,37.5515563766668,126.94797600816,Y
서울특별시 강서구 화곡동,927-1,웰라이빌,서울특별시 강서구 화곡동 927-1 웰라이빌,37.5285700780833,126.842739999797,Y
서울특별시 서대문구 홍은동,455,홍은동벽산,서울특별시 서대문구 홍은동 455 홍은동벽산,37.5953795593755,126.944732392243,Y
서울특별시 양천구 목동,936,진도2,서울특별시 양천구 목동 936 진도2,37.5256633242838,126.873794491883,Y
서울특별시 강서구 화곡동,488-50,신영,서울특별시 강서구 화곡동 488-50 신영,37.5396388080899,126.858133582779,Y
서울특별시 강서구 화곡동,1139,초록,서울특별시 강서구 화곡동 1139 초록,37.545684414842,126.833623087174,Y
서울특별시 강서구 화곡동,1087-5,원흥타운,서울특별시 강서구 화곡동 1087-5 원흥타운,37.5383617579482,126.834992940937,Y
서울특별시 강서구 화곡동,923-18,효성B(923-18),서울특별시 강서구 화곡동 923-18 효성B(923-18),37.5292327706553,126.840928357353,Y
서울특별시 강서구 염창동,246-23,극동,서울특별시 강서구 염창동 246-23 극동,37.5529480482854,126.871230814305,Y
서울특별시 마포구 대흥동,802,대흥동세양,서울특별시 마포구 대흥동 802 대흥동세양,37.5444481595589,126.944868912049,Y
서울특별시 중랑구 묵동,58-1,풀내음(A동),서울특별시 중랑구 묵동 58-1 풀내음(A동),37.6158761106069,127.080585011903,Y
서울특별시 중랑구 면목동,193-1,면목한신,서울특별시 중랑구 면목동 193-1 면목한신,37.5875052368198,127.075465206913,Y
서울특별시 동대문구 제기동,153,안암골벽산,서울특별시 동대문구 제기동 153 안암골벽산,37.5834528290559,127.03191008258,Y
서울특별시 중랑구 중화동,450,한신아파트상가동유치원동(103~109),서울특별시 중랑구 중화동 450 한신아파트상가동유치원동(103~109),37.5971495731568,127.081907230062,Y
서울특별시 중랑구 면목동,1523,솔루테아파트,서울특별시 중랑구 면목동 1523 솔루테아파트,37.5892642654601,127.076967320959,Y
서울특별시 종로구 창신동,702,창신쌍용1,서울특별시 종로구 창신동 702 창신쌍용1,37.5805125839757,127.014014651795,Y
서울특별시 종로구 창신동,232,두산,서울특별시 종로구 창신동 232 두산,37.5742176646077,127.014287420294,Y
서울특별시 동대문구 답십리동,80,답십리청솔우성,서울특별시 동대문구 답십리동 80 답십리청솔우성,37.5744481574591,127.059673242852,Y
서울특별시 용산구 이촌동,404,한가람,서울특별시 용산구 이촌동 404 한가람,37.5215850190543,126.970286646638,Y
서울특별시 중구 신당동,846,신당동파라다이스,서울특별시 중구 신당동 846 신당동파라다이스,37.5623955702618,127.017282610735,Y
서울특별시 중구 신당동,843,삼성,서울특별시 중구 신당동 843 삼성,37.5581689025054,127.017895622274,Y
서울특별시 중구 신당동,432-2000,스위스빌라,서울특별시 중구 신당동 432-2000 스위스빌라,37.5505667791251,127.005734799148,Y
서울특별시 중랑구 면목동,581,대원칸타빌,서울특별시 중랑구 면목동 581 대원칸타빌,37.5780867825962,127.090125931705,Y
서울특별시 용산구 이촌동,193-5,강서,서울특별시 용산구 이촌동 193-5 강서,37.5232564464148,126.959587779953,Y
서울특별시 중랑구 상봉동,495,동부아파트,서울특별시 중랑구 상봉동 495 동부아파트,37.6020167434299,127.093633868763,Y
서울특별시 동대문구 장안동,336,장안현대홈타운(336),서울특별시 동대문구 장안동 336 장안현대홈타운(336),37.569725659288,127.074606226438,Y
서울특별시 성동구 하왕십리동,890-103,상왕아파트,서울특별시 성동구 하왕십리동 890-103 상왕아파트,37.5644559829921,127.028389219891,Y
서울특별시 중랑구 묵동,171-4,공감대,서울특별시 중랑구 묵동 171-4 공감대,37.6136159805342,127.078311115034,Y
서울특별시 성동구 행당동,347,대림e-편한세상,서울특별시 성동구 행당동 347 대림e-편한세상,37.5579017106154,127.02711847087,Y
서울특별시 중구 회현동1가,97-2,평화,서울특별시 중구 회현동1가 97-2 평화,37.5583361904772,126.979707573006,Y
서울특별시 동대문구 휘경동,57,주공2,서울특별시 동대문구 휘경동 57 주공2,37.5829871567703,127.070747052227,Y
서울특별시 용산구 한강로3가,16-85,한강자이에클라트,서울특별시 용산구 한강로3가 16-85 한강자이에클라트,37.5315340503681,126.95559975312,Y
서울특별시 동대문구 휘경동,57,주공1,서울특별시 동대문구 휘경동 57 주공1,37.5829871567703,127.070747052227,Y
서울특별시 동대문구 청량리동,235-1,미주,서울특별시 동대문구 청량리동 235-1 미주,37.5840013582663,127.046766367893,Y
서울특별시 성동구 응봉동,15,대림강변타운,서울특별시 성동구 응봉동 15 대림강변타운,37.5534299267708,127.03574110661,Y
서울특별시 용산구 한남동,29-4,한성1,서울특별시 용산구 한남동 29-4 한성1,37.5345489584788,127.009080645372,Y
서울특별시 용산구 한남동,72-1,한남동리첸시아,서울특별시 용산구 한남동 72-1 한남동리첸시아,37.5344707464089,127.007899663322,Y
서울특별시 성북구 정릉동,1017,쌍용2,서울특별시 성북구 정릉동 1017 쌍용2,37.5995194259025,127.018274910803,Y
서울특별시 도봉구 도봉동,656,양우내안애,서울특별시 도봉구 도봉동 656 양우내안애,37.6832798336953,127.04952914866,Y
서울특별시 강북구 번동,234,주공4단지,서울특별시 강북구 번동 234 주공4단지,37.630851231879,127.039253927886,Y
서울특별시 강북구 미아동,152,요진,서울특별시 강북구 미아동 152 요진,37.6334537426819,127.027015504212,Y
서울특별시 중랑구 신내동,479,중앙하이츠,서울특별시 중랑구 신내동 479 중앙하이츠,37.6034907491923,127.098088211575,Y
서울특별시 중랑구 신내동,796,다우훼밀리,서울특별시 중랑구 신내동 796 다우훼밀리,37.6003850259687,127.096239885415,Y
서울특별시 중랑구 신내동,661,신내11대명,서울특별시 중랑구 신내동 661 신내11대명,,,N
서울특별시 중랑구 신내동,492-26,조호그레이스2,서울특별시 중랑구 신내동 492-26 조호그레이스2,37.60109662308,127.099932052281,Y
서울특별시 도봉구 쌍문동,59,한양2,서울특별시 도봉구 쌍문동 59 한양2,37.6569864317373,127.031453992625,Y
서울특별시 도봉구 방학동,701-15,거성학마을아파트,서울특별시 도봉구 방학동 701-15 거성학마을아파트,37.6664263279893,127.038587505602,Y
서울특별시 도봉구 방학동,612-34,태양아파트(612-34),서울특별시 도봉구 방학동 612-34 태양아파트(612-34),37.6677531036682,127.030976938587,Y
서울특별시 도봉구 방학동,734,청구아파트,서울특별시 도봉구 방학동 734 청구아파트,37.6580488858301,127.026228957921,Y
서울특별시 강북구 수유동,50-75,대림(수유),서울특별시 강북구 수유동 50-75 대림(수유),37.6319218954718,127.02222326849,Y
서울특별시 도봉구 쌍문동,388-33,한양1,서울특별시 도봉구 쌍문동 388-33 한양1,37.6459021096389,127.030692970618,Y
서울특별시 노원구 월계동,13,미성,서울특별시 노원구 월계동 13 미성,37.6245905661541,127.065415722199,Y
서울특별시 성북구 하월곡동,222,월곡두산위브,서울특별시 성북구 하월곡동 222 월곡두산위브,37.607033098723,127.038365407563,Y
서울특별시 강북구 번동,136,번동솔그린,서울특별시 강북구 번동 136 번동솔그린,37.6261268924628,127.039305478078,Y
서울특별시 도봉구 창동,38,주공17단지,서울특별시 도봉구 창동 38 주공17단지,37.6442064819292,127.05338274179,Y
서울특별시 도봉구 창동,305,창동주공1단지,서울특별시 도봉구 창동 305 창동주공1단지,37.6535360746342,127.039404572356,Y
서울특별시 도봉구 창동,316,창동주공2단지,서울특별시 도봉구 창동 316 창동주공2단지,37.6527358103485,127.042299723487,Y
서울특별시 도봉구 창동,45,삼성래미안,서울특별시 도봉구 창동 45 삼성래미안,37.6490832554147,127.04854019084,Y
서울특별시 도봉구 창동,635-42,LIG건영캐스빌,서울특별시 도봉구 창동 635-42 LIG건영캐스빌,37.6414406910731,127.034034160072,Y
서울특별시 도봉구 창동,811,대동,서울특별시 도봉구 창동 811 대동,37.6616557895751,127.044058067355,Y
서울특별시 도봉구 창동,807,쌍용,서울특별시 도봉구 창동 807 쌍용,37.6597477570553,127.048043148301,Y
서울특별시 강북구 미아동,1353,에스케이북한산시티,서울특별시 강북구 미아동 1353 에스케이북한산시티,37.6179760334621,127.01263074872,Y
서울특별시 성북구 정릉동,210,정릉푸른마을동아,서울특별시 성북구 정릉동 210 정릉푸른마을동아,37.6075161605071,127.01440352853,Y
서울특별시 강남구 개포동,12,삼익대청아파트,서울특별시 강남구 개포동 12 삼익대청아파트,37.4941848052621,127.075215384158,Y
서울특별시 강남구 개포동,140,주공2,서울특별시 강남구 개포동 140 주공2,,,N
서울특별시 관악구 신림동,1722,신림동신도브래뉴,서울특별시 관악구 신림동 1722 신림동신도브래뉴,37.483710302599,126.911493016213,Y
서울특별시 관악구 신림동,1715,우방,서울특별시 관악구 신림동 1715 우방,37.4889356289722,126.918798258761,Y
서울특별시 강남구 개포동,12,성원대치2단지아파트,서울특별시 강남구 개포동 12 성원대치2단지아파트,37.4941848052621,127.075215384158,Y
서울특별시 관악구 봉천동,1712,관악드림(동아),서울특별시 관악구 봉천동 1712 관악드림(동아),37.489767905811,126.950619822698,Y
서울특별시 강남구 수서동,736,신동아,서울특별시 강남구 수서동 736 신동아,37.4870725721397,127.098442914101,Y
서울특별시 송파구 풍납동,172,대동1,서울특별시 송파구 풍납동 172 대동1,37.535310918398,127.116981387542,Y
서울특별시 송파구 풍납동,260,현대리버빌1지구,서울특별시 송파구 풍납동 260 현대리버빌1지구,37.5307503555818,127.115299852169,Y
서울특별시 송파구 풍납동,261,현대리버빌2지구,서울특별시 송파구 풍납동 261 현대리버빌2지구,37.5321396358538,127.116830825559,Y
서울특별시 송파구 풍납동,401-1,쌍용,서울특별시 송파구 풍납동 401-1 쌍용,37.5272518297608,127.117703245843,Y
서울특별시 서초구 잠원동,70,신반포4,서울특별시 서초구 잠원동 70 신반포4,37.5083533094199,127.005979601371,Y
서울특별시 관악구 봉천동,1707-1,은천2단지아파트,서울특별시 관악구 봉천동 1707-1 은천2단지아파트,37.4713903407759,126.964853955359,Y
서울특별시 관악구 봉천동,1712,관악드림(삼성),서울특별시 관악구 봉천동 1712 관악드림(삼성),37.489767905811,126.950619822698,Y
서울특별시 관악구 봉천동,1725,인헌,서울특별시 관악구 봉천동 1725 인헌,37.4679957208875,126.962597316855,Y
서울특별시 관악구 봉천동,1698-1,보라매삼성,서울특별시 관악구 봉천동 1698-1 보라매삼성,37.4941052853678,126.928177342998,Y
서울특별시 관악구 봉천동,1654-14,미래,서울특별시 관악구 봉천동 1654-14 미래,37.4749501861121,126.969910002611,Y
서울특별시 관악구 봉천동,1627-2,푸르빌5차,서울특별시 관악구 봉천동 1627-2 푸르빌5차,37.4780318060416,126.958812836626,Y
서울특별시 서초구 양재동,352-11,동원,서울특별시 서초구 양재동 352-11 동원,37.4671199954226,127.044276100258,Y
서울특별시 동작구 신대방동,713,롯데낙천대,서울특별시 동작구 신대방동 713 롯데낙천대,37.4943314525612,126.913661930354,Y
서울특별시 서초구 잠원동,73,신반포2,서울특별시 서초구 잠원동 73 신반포2,37.51069847089,127.002864403384,Y
서울특별시 서초구 잠원동,19-4,새서울맨션,서울특별시 서초구 잠원동 19-4 새서울맨션,37.5151625136932,127.017980023143,Y
서울특별시 서초구 반포동,968,에이아이디차관주택,서울특별시 서초구 반포동 968 에이아이디차관주택,37.5006735958643,126.991233553078,Y
서울특별시 관악구 봉천동,1717,관악푸르지오,서울특별시 관악구 봉천동 1717 관악푸르지오,37.4873112715491,126.960864947013,Y
서울특별시 강남구 도곡동,965,중명하니빌,서울특별시 강남구 도곡동 965 중명하니빌,37.4859163971427,127.038934194329,Y
서울특별시 강남구 도곡동,960,대림,서울특별시 강남구 도곡동 960 대림,37.4865450724295,127.039889051865,Y
서울특별시 서초구 서초동,1648-2,서초현대,서울특별시 서초구 서초동 1648-2 서초현대,37.4909886298679,127.020165979795,Y
서울특별시 서초구 방배동,866-20,방배대우디오빌,서울특별시 서초구 방배동 866-20 방배대우디오빌,37.486044022746,126.984200927218,Y
서울특별시 강남구 일원동,711,수서,서울특별시 강남구 일원동 711 수서,37.4926342499883,127.090283572636,Y
서울특별시 강남구 논현동,103,쌍용,서울특별시 강남구 논현동 103 쌍용,37.5196304885538,127.038130798745,Y
서울특별시 강남구 논현동,258,두산위브2단지,서울특별시 강남구 논현동 258 두산위브2단지,37.5125350078397,127.038369354075,Y
서울특별시 강남구 역삼동,706-20,한화진넥스빌,서울특별시 강남구 역삼동 706-20 한화진넥스빌,37.5023884741089,127.043448153618,Y
서울특별시 강남구 역삼동,824-25,대우디오빌플러스,서울특별시 강남구 역삼동 824-25 대우디오빌플러스,37.498266842599,127.029704677041,Y
서울특별시 구로구 개봉동,480,현대홈타운,서울특별시 구로구 개봉동 480 현대홈타운,37.4916167844078,126.861624228247,Y
서울특별시 금천구 독산동,711-2,금천현대,서울특별시 금천구 독산동 711-2 금천현대,37.4622669072265,126.890336982731,Y
서울특별시 동작구 사당동,1145,사당해그린,서울특별시 동작구 사당동 1145 사당해그린,37.4918891020579,126.963364961211,Y
서울특별시 구로구 구로동,120,대림우성2,서울특별시 구로구 구로동 120 대림우성2,37.4940850896969,126.893832728609,Y
서울특별시 영등포구 당산동2가,16-1,당산대우,서울특별시 영등포구 당산동2가 16-1 당산대우,37.5211689109638,126.893016993992,Y
서울특별시 금천구 시흥동,1013,관악산벽산타운5,서울특별시 금천구 시흥동 1013 관악산벽산타운5,37.4479160600139,126.918442104095,Y
서울특별시 금천구 시흥동,1010,벽산,서울특별시 금천구 시흥동 1010 벽산,37.451950845138,126.919033889334,Y
서울특별시 금천구 시흥동,817-29,시흥(817-29),서울특별시 금천구 시흥동 817-29 시흥(817-29),37.4558386091227,126.907818376125,Y
서울특별시 금천구 시흥동,1015,시흥베르빌,서울특별시 금천구 시흥동 1015 시흥베르빌,37.4575358863909,126.897580242085,Y
서울특별시 금천구 시흥동,268-46,탑스빌,서울특별시 금천구 시흥동 268-46 탑스빌,37.4487498560437,126.915868245698,Y
서울특별시 구로구 구로동,104-9,성호메이플라워멤버스빌,서울특별시 구로구 구로동 104-9 성호메이플라워멤버스빌,37.4969004814267,126.891373669998,Y
서울특별시 영등포구 양평동5가,76,양평한신,서울특별시 영등포구 양평동5가 76 양평한신,37.5401145097335,126.892103512609,Y
서울특별시 구로구 오류동,338,동부골든,서울특별시 구로구 오류동 338 동부골든,37.4992909110144,126.839531583839,Y
서울특별시 구로구 구로동,750-6,(750-6),서울특별시 구로구 구로동 750-6 (750-6),37.4877735868575,126.887086226419,Y
서울특별시 영등포구 당산동,378,드림리버빌,서울특별시 영등포구 당산동 378 드림리버빌,37.5311472508451,126.908010085451,Y
서울특별시 구로구 신도림동,643,동아1,서울특별시 구로구 신도림동 643 동아1,37.5110419107731,126.882952214932,Y
서울특별시 동작구 본동,482,유원강변,서울특별시 동작구 본동 482 유원강변,37.5150287217863,126.950717426977,Y
서울특별시 강서구 방화동,547-11,한오,서울특별시 강서구 방화동 547-11 한오,37.5690795663677,126.808461046759,Y
서울특별시 강서구 방화동,814,방화5,서울특별시 강서구 방화동 814 방화5,37.5771889702167,126.810252932489,Y
서울특별시 영등포구 당산동3가,561,동부센트레빌,서울특별시 영등포구 당산동3가 561 동부센트레빌,37.5244567573023,126.900434866955,Y
서울특별시 구로구 신도림동,642,대림2,서울특별시 구로구 신도림동 642 대림2,37.5058449867495,126.880590578918,Y
서울특별시 영등포구 대림동,777-1,신동아,서울특별시 영등포구 대림동 777-1 신동아,37.497061865812,126.894672808254,Y
서울특별시 영등포구 문래동4가,43,문래동삼환,서울특별시 영등포구 문래동4가 43 문래동삼환,37.5137696079608,126.88949840102,Y
서울특별시 노원구 공릉동,81,태강아파트(아이파크),서울특별시 노원구 공릉동 81 태강아파트(아이파크),37.6236489350667,127.083557738377,Y
서울특별시 노원구 공릉동,737,삼익포레스트아파트,서울특별시 노원구 공릉동 737 삼익포레스트아파트,37.6269131279747,127.082005016461,Y
서울특별시 노원구 공릉동,590-1,현대(고려)아파트,서울특별시 노원구 공릉동 590-1 현대(고려)아파트,37.6210304767085,127.077223544919,Y
서울특별시 노원구 상계동,691,상계주공7(고층),서울특별시 노원구 상계동 691 상계주공7(고층),37.6601571577107,127.06230852474,Y
서울특별시 노원구 상계동,1276,청암2단지,서울특별시 노원구 상계동 1276 청암2단지,37.6631174377949,127.078575708028,Y
서울특별시 노원구 상계동,1256,은빛2단지,서울특별시 노원구 상계동 1256 은빛2단지,37.6799630377746,127.053504710908,Y
서울특별시 서대문구 홍제동,459,홍제원현대(459-0),서울특별시 서대문구 홍제동 459 홍제원현대(459-0),37.5876593304485,126.949588082808,Y
서울특별시 서대문구 홍제동,453,청구1차,서울특별시 서대문구 홍제동 453 청구1차,37.5819153538654,126.95204947944,Y
서울특별시 은평구 녹번동,276,대림아파트(276),서울특별시 은평구 녹번동 276 대림아파트(276),37.6000986139525,126.937044371203,Y
서울특별시 은평구 역촌동,83-67,청운퀸즈,서울특별시 은평구 역촌동 83-67 청운퀸즈,37.601604450571,126.915562789051,Y
서울특별시 은평구 수색동,415-1,e편한세상 수색 에코포레,서울특별시 은평구 수색동 415-1 e편한세상 수색 에코포레,37.5868443421612,126.900022355271,Y
서울특별시 노원구 중계동,369,주공2,서울특별시 노원구 중계동 369 주공2,37.6568915639532,127.078983583783,Y
서울특별시 노원구 중계동,68-1,한신월드,서울특별시 노원구 중계동 68-1 한신월드,37.6484835223053,127.083663400175,Y
서울특별시 노원구 중계동,502-1,중계그린1단지,서울특별시 노원구 중계동 502-1 중계그린1단지,37.6443713328952,127.063281683752,Y
서울특별시 노원구 중계동,577,현대1(4차),서울특별시 노원구 중계동 577 현대1(4차),37.648720301434,127.085048371542,Y
서울특별시 노원구 중계동,359-1,주공5,서울특별시 노원구 중계동 359-1 주공5,37.6528314028999,127.07592630319,Y
서울특별시 은평구 구산동,18-10,캐슬아파트(18-10),서울특별시 은평구 구산동 18-10 캐슬아파트(18-10),37.6090683780209,126.912888113785,Y
서울특별시 노원구 중계동,593,삼성,서울특별시 노원구 중계동 593 삼성,37.6489530022198,127.083313103375,Y
서울특별시 노원구 하계동,274,청솔(시영7),서울특별시 노원구 하계동 274 청솔(시영7),37.6324803379916,127.071299559248,Y
