정책국면,분석프레임,비교그룹,이벤트월,지역수,지역목록,pre6_관측개월수,pre6_매매평당가,pre6_전세평당가,pre6_매매거래량,pre6_월세비중,short0_3_관측개월수,short0_3_매매평당가,short0_3_전세평당가,short0_3_매매거래량,short0_3_월세비중,mid3_12_관측개월수,mid3_12_매매평당가,mid3_12_전세평당가,mid3_12_매매거래량,mid3_12_월세비중,short0_3_매매평당가_변화율_pct,mid3_12_매매평당가_변화율_pct,short0_3_전세평당가_변화율_pct,mid3_12_전세평당가_변화율_pct,short0_3_매매거래량_변화율_pct,mid3_12_매매거래량_변화율_pct,short0_3_월세비중_변화율_pct,mid3_12_월세비중_변화율_pct
2023-01 규제완화,1순위 광역비교,처리군: 수도권 상급지,202301,25,경기도 과천시; 경기도 광명시; 경기도 성남시 분당구; 경기도 성남시 수정구; 경기도 성남시 중원구; 경기도 하남시; 서울특별시 강남구; 서울특별시 강동구; 서울특별시 강서구; 서울특별시 관악구; 서울특별시 광진구; 서울특별시 동대문구; 서울특별시 동작구; 서울특별시 마포구; 서울특별시 서대문구; 서울특별시 서초구; 서울특별시 성동구; 서울특별시 성북구; 서울특별시 송파구; 서울특별시 양천구; 서울특별시 영등포구; 서울특별시 용산구; 서울특별시 은평구; 서울특별시 종로구; 서울특별시 중구,6,4273.34293413843,2399.2435821394474,21.973333333333333,45.18562475186318,3,4555.546061848375,2193.29334028024,93.30666666666667,40.87086655018284,9,4732.66330212345,2324.33904552076,119.65777777777778,40.131848688643466,6.603802504486844,10.748502403484883,-8.583965521148041,-3.1220063346754423,324.6359223300972,444.5590614886732,-9.548962143103768,-11.184477565536655
2023-01 규제완화,1순위 광역비교,대조군1: 수도권 중급지·하급지,202301,56,경기도 가평군; 경기도 고양시 덕양구; 경기도 고양시 일산동구; 경기도 고양시 일산서구; 경기도 광주시; 경기도 구리시; 경기도 군포시; 경기도 김포시; 경기도 남양주시; 경기도 동두천시; 경기도 부천시 소사구; 경기도 부천시 오정구; 경기도 부천시 원미구; 경기도 수원시 권선구; 경기도 수원시 영통구; 경기도 수원시 장안구; 경기도 수원시 팔달구; 경기도 시흥시; 경기도 안산시 단원구; 경기도 안산시 상록구; 경기도 안성시; 경기도 안양시 동안구; 경기도 안양시 만안구; 경기도 양주시; 경기도 양평군; 경기도 여주시; 경기도 연천군; 경기도 오산시; 경기도 용인시 기흥구; 경기도 용인시 수지구; 경기도 용인시 처인구; 경기도 의왕시; 경기도 의정부시; 경기도 이천시; 경기도 파주시; 경기도 평택시; 경기도 포천시; 경기도 화성시 동탄구; 경기도 화성시 만세구; 경기도 화성시 병점구; 경기도 화성시 효행구; 서울특별시 강북구; 서울특별시 구로구; 서울특별시 금천구; 서울특별시 노원구; 서울특별시 도봉구; 서울특별시 중랑구; 인천광역시 강화군; 인천광역시 계양구; 인천광역시 남동구; 인천광역시 동구; 인천광역시 미추홀구; 인천광역시 부평구; 인천광역시 서구; 인천광역시 연수구; 인천광역시 중구,6,1810.4221059917056,1244.5250610786193,57.169642857142854,43.08757429269761,3,1778.5040855867646,1138.01769627608,155.16666666666666,42.29740702328383,9,1793.4675697177586,1168.8270599143111,173.52579365079364,42.23760415344381,-1.7630153928913206,-0.9364963130882531,-8.558073126324217,-6.082481062992928,171.41444114737885,203.52786020441806,-1.8338634336806825,-1.972657206181716
2025-03 토허확대,1순위 권역비교,처리군: 강남·서초·송파·용산,202503,4,서울특별시 강남구; 서울특별시 서초구; 서울특별시 송파구; 서울특별시 용산구,6,8348.694199432472,3125.692521289009,227.83333333333334,45.166660807845425,3,8200.717044241557,3003.7531586689456,313.25,41.860906270939495,9,7914.955624336184,3232.413219179666,215.19444444444446,47.310428739836645,-1.7724586822328914,-5.195286409289879,-3.901195072437158,3.414305699098197,37.49085588880761,-5.547427456717868,-7.319014684237457,4.746350280600886
2025-03 토허확대,1순위 권역비교,대조군1: 서울 기타,202503,21,서울특별시 강동구; 서울특별시 강북구; 서울특별시 강서구; 서울특별시 관악구; 서울특별시 광진구; 서울특별시 구로구; 서울특별시 금천구; 서울특별시 노원구; 서울특별시 도봉구; 서울특별시 동대문구; 서울특별시 동작구; 서울특별시 마포구; 서울특별시 서대문구; 서울특별시 성동구; 서울특별시 성북구; 서울특별시 양천구; 서울특별시 영등포구; 서울특별시 은평구; 서울특별시 종로구; 서울특별시 중구; 서울특별시 중랑구,6,4044.2209334426066,2270.237772711952,129.45238095238096,44.92220671831932,3,4275.752612979655,2238.0396744822183,281.3492063492063,43.97571562415644,9,4327.90657610301,2342.464310229328,234.7195767195767,46.054602162547106,5.725000768935717,7.014593102828304,-1.4182698665642812,3.181452550280528,117.33799276561827,81.31731142582711,-2.1069559207048005,2.5207921136385147
2025-03 토허확대,2순위 유사상급지,대조군2: 성동·마포·광진·동작,202503,4,서울특별시 동작구; 서울특별시 마포구; 서울특별시 성동구; 서울특별시 양천구,6,5449.215291917823,2682.772055412612,167.375,40.558913660448525,3,5857.566699859071,2676.2927142120043,423.8333333333333,38.6946202647271,9,5637.2499199000285,2797.208927881838,260.0,40.8441232483953,7.493765360067672,3.4506734990099375,-0.24151665019529478,4.265620414464366,153.2237988548668,55.33980582524271,-4.596507222380097,0.7031982915876256
2025-07 대출규제,1순위 광역비교,처리군: 수도권 상급지,202507,25,경기도 과천시; 경기도 광명시; 경기도 성남시 분당구; 경기도 성남시 수정구; 경기도 성남시 중원구; 경기도 하남시; 서울특별시 강남구; 서울특별시 강동구; 서울특별시 강서구; 서울특별시 관악구; 서울특별시 광진구; 서울특별시 동대문구; 서울특별시 동작구; 서울특별시 마포구; 서울특별시 서대문구; 서울특별시 서초구; 서울특별시 성동구; 서울특별시 성북구; 서울특별시 송파구; 서울특별시 양천구; 서울특별시 영등포구; 서울특별시 용산구; 서울특별시 은평구; 서울특별시 종로구; 서울특별시 중구,6,5412.822452258481,2591.017171818329,298.37333333333333,42.72323299601148,3,5356.290915557997,2663.8251859952966,238.64,45.26801548765035,5,5512.507065668092,2750.6861561670244,196.536,46.20327544812822,-1.044400351186392,1.8416383372785061,2.8100166594369647,6.1624054863612665,-20.019662168200913,-34.130842792027885,5.95643707927358,8.145550343630648
2025-07 대출규제,1순위 광역비교,대조군1: 수도권 중급지·하급지,202507,56,경기도 가평군; 경기도 고양시 덕양구; 경기도 고양시 일산동구; 경기도 고양시 일산서구; 경기도 광주시; 경기도 구리시; 경기도 군포시; 경기도 김포시; 경기도 남양주시; 경기도 동두천시; 경기도 부천시 소사구; 경기도 부천시 오정구; 경기도 부천시 원미구; 경기도 수원시 권선구; 경기도 수원시 영통구; 경기도 수원시 장안구; 경기도 수원시 팔달구; 경기도 시흥시; 경기도 안산시 단원구; 경기도 안산시 상록구; 경기도 안성시; 경기도 안양시 동안구; 경기도 안양시 만안구; 경기도 양주시; 경기도 양평군; 경기도 여주시; 경기도 연천군; 경기도 오산시; 경기도 용인시 기흥구; 경기도 용인시 수지구; 경기도 용인시 처인구; 경기도 의왕시; 경기도 의정부시; 경기도 이천시; 경기도 파주시; 경기도 평택시; 경기도 포천시; 경기도 화성시 동탄구; 경기도 화성시 만세구; 경기도 화성시 병점구; 경기도 화성시 효행구; 서울특별시 강북구; 서울특별시 구로구; 서울특별시 금천구; 서울특별시 노원구; 서울특별시 도봉구; 서울특별시 중랑구; 인천광역시 강화군; 인천광역시 계양구; 인천광역시 남동구; 인천광역시 동구; 인천광역시 미추홀구; 인천광역시 부평구; 인천광역시 서구; 인천광역시 연수구; 인천광역시 중구,6,1879.7044819204955,1697.9345927041586,234.04761904761904,47.83453548714986,3,1912.4358191337114,1720.3313630980601,197.04166666666666,43.67272720341725,5,2013.2931865679782,1377.0919411350965,254.95714285714286,47.318515563224274,1.7413022912928566,7.106899298925695,1.319059667559519,-18.89605482729949,-15.811291963377416,8.93387589013226,-8.700425835326907,-1.0787601858581963
2025-07 대출규제,2순위 유사상급지,처리군: 강남·서초·송파·용산,202507,4,서울특별시 강남구; 서울특별시 서초구; 서울특별시 송파구; 서울특별시 용산구,6,8428.429491236746,3056.0441501565197,336.0,43.17332988196125,3,7720.286234501492,3210.1977905593344,185.58333333333334,47.312846232417975,5,7947.680309182664,3239.1956281656335,196.25,47.780327727654544,-8.401841143377053,-5.703899908683208,5.044221641723312,5.993090054007677,-44.76686507936508,-41.592261904761905,9.588133140933163,10.670934714299607
2025-07 대출규제,2순위 유사상급지,대조군2: 성동·마포·광진·동작,202507,4,서울특별시 광진구; 서울특별시 동작구; 서울특별시 마포구; 서울특별시 성동구,6,5910.770564592161,2774.5143710118296,359.9583333333333,41.28450005746557,3,5894.2206764941175,2836.513409416977,244.16666666666666,41.30512288858326,5,6085.964422226271,2957.8019466435367,146.05,45.243867548479066,-0.2799954408175376,2.9639766206387863,2.2345906387407632,6.606113759824006,-32.16807500868156,-59.425859474476205,0.04995296319196818,9.590445531621539
