분석권역,서열체계,급지레벨,비교집단,기준기간,전용면적_구분,최소거래건수,시도,시군구,읍면동,평단가_평균,평단가_중앙값,거래건수,서열단계수,급지,급지_점수,급지그룹,비고,산정방식,데이터출처
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,동대문구,이문동,3257.291565309817,3191.3454239392286,268,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,구로구,항동,3089.102907457235,3190.822137114608,175,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,성북구,하월곡동,3192.1121524944697,3190.693640980769,365,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,노원구,월계동,3127.0773270172144,3177.227409308977,558,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,화성시 동탄구,여울동,3591.8029471708587,3173.8303149437966,1085,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,성북구,석관동,3273.2230626854907,3173.3979694146738,192,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,금천구,독산동,3295.2040112778673,3169.9375703783608,375,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,구리시,교문동,3152.4215738141406,3167.3786614498076,455,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,구리시,수택동,3032.3996412427086,3158.830820574976,311,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,중랑구,면목동,3462.302135666452,3147.6073793177584,582,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,용인시 기흥구,구갈동,3044.5370389095056,3142.031029862039,1102,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,평택시,지제동,3133.6772622497465,3133.4862007495767,150,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,남양주시,다산동,3076.95642474986,3133.351534344217,2986,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,동대문구,휘경동,3378.592446701317,3118.6652112895686,267,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,양천구,신월동,3181.4757207492803,3112.425678679009,877,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,용인시 기흥구,보정동,3076.108076126574,3111.9495654113807,485,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,관악구,남현동,3164.645047826005,3111.6932570579525,85,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,의왕시,학의동,3131.495092911915,3101.5981843859845,246,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,종로구,창신동,3236.654159848023,3094.521187543599,102,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,의왕시,내손동,3051.86073387626,3087.008482460887,677,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,성북구,돈암동,3128.0899316911405,3079.1356699577173,576,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,구리시,토평동,3053.662957325653,3074.5477966850503,140,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,성남시 수정구,단대동,3094.455126160555,3073.03211556818,154,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,성남시 중원구,도촌동,3013.597402395859,3019.763691816771,179,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,중랑구,묵동,3060.2145866495866,2957.7929944984276,165,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,구로구,개봉동,2854.973170039256,2943.0134144030517,552,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,화성시 병점구,반정동,2867.184664998655,2942.614767763789,140,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,중랑구,중화동,2769.6374944565227,2924.9523959089925,89,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,시흥시,목감동,2829.131769979359,2921.877549649308,82,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,노원구,공릉동,2977.4609098115307,2921.8366126843157,550,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,광명시,광명동,3067.0801989956503,2918.5860423486833,588,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,광명시,소하동,2747.284890773532,2917.2124284918305,433,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,구로구,구로동,3037.9599357557613,2914.0963212818733,906,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,강서구,방화동,2905.9914292007893,2902.07139444071,290,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,구로구,천왕동,2960.547021341086,2898.4464132698267,73,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,중랑구,상봉동,2876.257669760961,2882.3466285768554,332,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,고양시 덕양구,동산동,2844.14596180291,2868.103589037599,184,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,고양시 덕양구,원흥동,2859.1034581092904,2855.0894210408637,227,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,용인시 수지구,상현동,3060.856952705726,2828.2504090896937,1554,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,강북구,미아동,2928.819615451516,2827.6241326994254,776,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 영통구,신동,2791.2235778957233,2821.631993025704,154,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,구로구,고척동,2851.5183305914666,2820.4323419304746,414,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,노원구,상계동,2933.4079899000744,2817.5121798703613,986,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,화성시 동탄구,산척동,2775.028030113985,2815.2910421486017,1300,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,안양시 동안구,비산동,2924.8356408955333,2809.449113852925,1121,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,성북구,상월곡동,2743.176670001436,2801.183110811108,52,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,안양시 만안구,안양동,2578.6392350771393,2790.2882298974114,1169,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,연수구,송도동,2852.146743007666,2781.556950827315,5293,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,성남시 중원구,은행동,2796.796238991672,2773.3752073928026,177,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,고양시 덕양구,도내동,2822.7763262037342,2761.9527394875604,691,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 영통구,망포동,2809.7744961613366,2748.091068458029,1879,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,화성시 동탄구,장지동,2736.9764565031596,2737.9201946965472,607,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,구리시,갈매동,2751.0370766044634,2735.815220542798,632,10,4,7,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,성북구,정릉동,2730.882071624627,2712.3392953560433,425,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,광주시,역동,2728.3521019959185,2708.5794660875245,315,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,서대문구,홍은동,2914.2283406138827,2706.080297278908,381,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,성남시 수정구,태평동,2674.9522148977385,2696.0972775257424,84,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,시흥시,군자동,2595.8234546102153,2695.5486864227564,134,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,용인시 기흥구,마북동,2605.4327987197175,2689.246201366663,436,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,중랑구,망우동,2706.0203672270814,2685.415276121015,131,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 권선구,곡반정동,2370.027025790085,2685.099196168552,356,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,부천시 오정구,여월동,2529.210552118286,2685.099158960789,82,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,용인시 수지구,신봉동,2694.7751990199554,2685.0675513380543,623,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,하남시,덕풍동,2757.7009216957963,2683.835434212484,762,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,부천시 원미구,약대동,2631.9407119153493,2677.302920214419,217,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,관악구,신림동,2740.5564870533676,2665.0144873689014,558,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,용인시 수지구,죽전동,2674.5321934761632,2647.371437826001,1179,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,고양시 덕양구,신원동,2625.787539892661,2622.6154973106954,471,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,군포시,산본동,2727.477863266606,2597.8202443775785,487,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,김포시,걸포동,2472.0600439908985,2589.121453370234,528,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,서구,원당동,2422.3107977586737,2588.7850979236337,1210,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,부천시 소사구,옥길동,2607.5926799244876,2587.521936841138,504,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,안양시 동안구,호계동,2829.5300622840073,2587.473282605338,1518,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,성남시 중원구,하대원동,2536.3830693113664,2586.595019929423,151,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,하남시,창우동,2583.38608417823,2577.959420504318,211,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,광주시,경안동,2271.0699624968856,2568.5551467423757,81,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,서구,백석동,2549.986454476971,2568.486543983763,69,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,고양시 일산동구,식사동,2342.5802754686515,2546.211916189016,263,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,구로구,오류동,2623.79868631618,2535.6796952815193,211,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,의왕시,삼동,2331.444086529987,2531.498615125741,192,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,성남시 수정구,수진동,2677.936868852357,2530.1143454038533,103,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,화성시 동탄구,석우동,2504.6834305371744,2528.921087850175,202,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,부천시 원미구,중동,2781.2736185629506,2528.2805193360464,1149,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,구리시,인창동,2611.3894319118176,2528.2507713595865,629,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,중랑구,신내동,2569.4604657612704,2519.7724000929775,517,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,광주시,고산동,2304.215892575984,2513.16997728481,174,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,화성시 동탄구,반송동,2522.8145296815783,2510.279497243557,1455,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,부천시 원미구,상동,2456.0813343711684,2503.890737758584,1192,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,서구,청라동,2495.1557259378474,2499.8303731325987,1574,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,화성시 동탄구,영천동,2647.3437635785453,2477.624536829826,1215,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,남양주시,별내동,2548.3395957673574,2474.2354887525394,686,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,군포시,도마교동,2430.6751435653528,2451.3669945905044,158,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,화성시 동탄구,목동,2526.0870347773885,2428.577590068047,1249,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 팔달구,우만동,2378.655426311132,2413.7301852883024,213,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,계양구,서운동,2327.825125096985,2411.6757781981787,101,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,안양시 만안구,석수동,2498.8676034893156,2395.4964666427118,630,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,서구,가정동,2269.7540928721487,2387.5411998696627,1219,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,용인시 기흥구,영덕동,2343.8529032954725,2373.224579992744,902,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 장안구,이목동,2348.6108881642067,2372.5823604530196,73,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 영통구,영통동,2385.5389863620335,2369.6129243124624,767,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,시흥시,광석동,2361.697125766266,2368.6677990960147,71,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 장안구,천천동,2291.3763079019923,2365.474369792157,350,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,시흥시,조남동,2341.3934283650487,2361.994562688517,324,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,용인시 기흥구,신갈동,2369.521354920038,2350.8344932062755,684,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,시흥시,대야동,2334.0772201582286,2336.7539405902744,675,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,오산시,외삼미동,2350.211739063194,2334.12147538418,395,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,평택시,고덕동,2329.5748123694757,2334.044568581037,979,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,용인시 기흥구,서천동,2334.9676123591644,2334.0008010825477,438,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,안산시 상록구,사동,2139.2622626377774,2328.237037890695,739,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,고양시 일산동구,마두동,2338.831932096788,2319.5497191612462,308,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,은평구,신사동,2386.2129805430577,2316.6115827218996,254,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,김포시,고촌읍,2271.52901123532,2316.2813920239983,973,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,강북구,수유동,2324.0417989147563,2308.0132444452333,135,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 권선구,서둔동,2127.417939747055,2279.27240179574,104,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,강북구,번동,2312.8497176197584,2278.436400392307,164,10,5,6,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,금천구,시흥동,2457.2125909037504,2264.289681238979,373,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,성남시 중원구,성남동,2414.2525455505142,2258.7827391506808,118,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,시흥시,은행동,2175.392133855518,2254.4329693523932,1036,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 권선구,권선동,2122.603659676139,2250.237068120185,1000,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,군포시,부곡동,2219.305527179207,2238.6367286314826,96,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
